EVENT,BOUT,URL,EVENT_NUMBER,MAIN_FIGHTER_1,MAIN_FIGHTER_2
UFC 174: Johnson vs Bagautinov,Ovince Saint Preux vs. Ryan Jimmo,http://ufcstats.com/fight-details/db747a157e1f264b,174,Ovince Saint Preux,Ryan Jimmo
UFC 174: Johnson vs Bagautinov,Kiichi Kunimoto vs. Daniel Sarafian,http://ufcstats.com/fight-details/7767149280471f2a,174,Kiichi Kunimoto,Daniel Sarafian
UFC 174: Johnson vs Bagautinov,Valerie Letourneau vs. Elizabeth Phillips,http://ufcstats.com/fight-details/594ce25b9e16c7ba,174,Valerie Letourneau,Elizabeth Phillips
UFC 174: Johnson vs Bagautinov,Yves Jabouin vs. Mike Easton,http://ufcstats.com/fight-details/5fe5c8cb69d8825e,174,Yves Jabouin,Mike Easton
UFC 174: Johnson vs Bagautinov,Tae Hyun Bang vs. Kajan Johnson,http://ufcstats.com/fight-details/a84d032d7d217427,174,Tae Hyun Bang,Kajan Johnson
UFC 174: Johnson vs Bagautinov,Michinori Tanaka vs. Roland Delorme,http://ufcstats.com/fight-details/2d7ead5ad0952423,174,Michinori Tanaka,Roland Delorme
UFC 174: Johnson vs Bagautinov,Jason Saggo vs. Josh Shockley,http://ufcstats.com/fight-details/357ba2f1da89031b,174,Jason Saggo,Josh Shockley
UFC Fight Night: Henderson vs Khabilov,Benson Henderson vs. Rustam Khabilov,http://ufcstats.com/fight-details/753004dcc9c53eb6,,Benson Henderson,Rustam Khabilov
UFC Fight Night: Henderson vs Khabilov,Diego Sanchez vs. Ross Pearson,http://ufcstats.com/fight-details/8d7ea177efadc718,,Diego Sanchez,Ross Pearson
UFC Fight Night: Henderson vs Khabilov,John Dodson vs. John Moraga,http://ufcstats.com/fight-details/dbc35626d0f0576b,,John Dodson,John Moraga
UFC Fight Night: Henderson vs Khabilov,Rafael Dos Anjos vs. Jason High,http://ufcstats.com/fight-details/b97d2f97d109cfc8,,Rafael Dos Anjos,Jason High
UFC Fight Night: Henderson vs Khabilov,Piotr Hallmann vs. Yves Edwards,http://ufcstats.com/fight-details/6ff8fff0fe2a3cd9,,Piotr Hallmann,Yves Edwards
UFC Fight Night: Henderson vs Khabilov,Bryan Caraway vs. Erik Perez,http://ufcstats.com/fight-details/410e3163827d6d3b,,Bryan Caraway,Erik Perez
UFC Fight Night: Henderson vs Khabilov,Sergio Pettis vs. Yaotzin Meza,http://ufcstats.com/fight-details/6eee347f75f223f0,,Sergio Pettis,Yaotzin Meza
UFC Fight Night: Henderson vs Khabilov,Lance Benoist vs. Bobby Voelker,http://ufcstats.com/fight-details/6597b770486021b8,,Lance Benoist,Bobby Voelker
UFC Fight Night: Henderson vs Khabilov,Scott Jorgensen vs. Danny Martinez,http://ufcstats.com/fight-details/d02ac0447fb2a7a0,,Scott Jorgensen,Danny Martinez
UFC Fight Night: Henderson vs Khabilov,Jon Tuck vs. Jake Lindsey,http://ufcstats.com/fight-details/5eb07bffdc8b7acf,,Jon Tuck,Jake Lindsey
UFC Fight Night: Henderson vs Khabilov,Patrick Cummins vs. Roger Narvaez,http://ufcstats.com/fight-details/0c2a634606639d71,,Patrick Cummins,Roger Narvaez
UFC Fight Night: Miocic vs Maldonado,Stipe Miocic vs. Fabio Maldonado,http://ufcstats.com/fight-details/09f9849d363433a7,,Stipe Miocic,Fabio Maldonado
UFC Fight Night: Miocic vs Maldonado,Antonio Carlos Junior vs. Vitor Miranda,http://ufcstats.com/fight-details/c16454a3205506c6,,Antonio Carlos Junior,Vitor Miranda
UFC Fight Night: Miocic vs Maldonado,Warlley Alves vs. Marcio Alexandre Junior,http://ufcstats.com/fight-details/bd0497a410822291,,Warlley Alves,Marcio Alexandre Junior
UFC Fight Night: Miocic vs Maldonado,Demian Maia vs. Alexander Yakovlev,http://ufcstats.com/fight-details/f9109d1e7c4ff9aa,,Demian Maia,Alexander Yakovlev
UFC Fight Night: Miocic vs Maldonado,Robert Peralta vs. Rony Jason,http://ufcstats.com/fight-details/a104c62f69ce47de,,Robert Peralta,Rony Jason
UFC Fight Night: Miocic vs Maldonado,Rashid Magomedov vs. Rodrigo Damm,http://ufcstats.com/fight-details/16216dcec4a48768,,Rashid Magomedov,Rodrigo Damm
UFC Fight Night: Miocic vs Maldonado,Elias Silverio vs. Ernest Chavez,http://ufcstats.com/fight-details/4041e280dc113323,,Elias Silverio,Ernest Chavez
UFC Fight Night: Miocic vs Maldonado,Gasan Umalatov vs. Paulo Thiago,http://ufcstats.com/fight-details/c16b1dc7577fc31c,,Gasan Umalatov,Paulo Thiago
UFC Fight Night: Miocic vs Maldonado,Edimilson Souza vs. Mark Eddiva,http://ufcstats.com/fight-details/c556a9d615f11483,,Edimilson Souza,Mark Eddiva
UFC Fight Night: Miocic vs Maldonado,Ricardo Abreu vs. Wagner Silva,http://ufcstats.com/fight-details/e64310b89b54db3f,,Ricardo Abreu,Wagner Silva
UFC Fight Night: Miocic vs Maldonado,Marcos Rogerio de Lima vs. Richardson Moreira,http://ufcstats.com/fight-details/ab27a211bcb9550b,,Marcos Rogerio de Lima,Richardson Moreira
UFC Fight Night: Miocic vs Maldonado,Pedro Munhoz vs. Matt Hobar,http://ufcstats.com/fight-details/f132535656f28648,,Pedro Munhoz,Matt Hobar
UFC Fight Night: Munoz vs Mousasi,Gegard Mousasi vs. Mark Munoz,http://ufcstats.com/fight-details/5d7c91acbcddda2f,,Gegard Mousasi,Mark Munoz
UFC Fight Night: Munoz vs Mousasi,CB Dollaway vs. Francis Carmont,http://ufcstats.com/fight-details/0ecbb881c74a63f5,,CB Dollaway,Francis Carmont
UFC Fight Night: Munoz vs Mousasi,Sean Strickland vs. Luke Barnatt,http://ufcstats.com/fight-details/3618e0e165190576,,Sean Strickland,Luke Barnatt
UFC Fight Night: Munoz vs Mousasi,Niklas Backstrom vs. Tom Niinimaki,http://ufcstats.com/fight-details/0b1af005a5f25561,,Niklas Backstrom,Tom Niinimaki
UFC Fight Night: Munoz vs Mousasi,Nick Hein vs. Drew Dober,http://ufcstats.com/fight-details/042fee3d05e105fa,,Nick Hein,Drew Dober
UFC Fight Night: Munoz vs Mousasi,Magnus Cedenblad vs. Krzysztof Jotko,http://ufcstats.com/fight-details/5b6405eeb6757637,,Magnus Cedenblad,Krzysztof Jotko
UFC Fight Night: Munoz vs Mousasi,Iuri Alcantara vs. Vaughan Lee,http://ufcstats.com/fight-details/2133f8798f089140,,Iuri Alcantara,Vaughan Lee
UFC Fight Night: Munoz vs Mousasi,Peter Sobotta vs. Pawel Pawlak,http://ufcstats.com/fight-details/e886e22d31bc96c1,,Peter Sobotta,Pawel Pawlak
UFC Fight Night: Munoz vs Mousasi,Maximo Blanco vs. Andy Ogle,http://ufcstats.com/fight-details/47bdfab3cdcdddfd,,Maximo Blanco,Andy Ogle
UFC Fight Night: Munoz vs Mousasi,Ruslan Magomedov vs. Viktor Pesta,http://ufcstats.com/fight-details/2baa02e0df86b566,,Ruslan Magomedov,Viktor Pesta
UFC 173: Barao vs Dillashaw,TJ Dillashaw vs. Renan Barao,http://ufcstats.com/fight-details/edcb573f1462846e,173,TJ Dillashaw,Renan Barao
UFC 173: Barao vs Dillashaw,Daniel Cormier vs. Dan Henderson,http://ufcstats.com/fight-details/2f6b63e8ec62e3ca,173,Daniel Cormier,Dan Henderson
UFC 173: Barao vs Dillashaw,Robbie Lawler vs. Jake Ellenberger,http://ufcstats.com/fight-details/c3e3d5ef06a45616,173,Robbie Lawler,Jake Ellenberger
UFC 173: Barao vs Dillashaw,Takeya Mizugaki vs. Francisco Rivera,http://ufcstats.com/fight-details/f9a59f7c67fbce01,173,Takeya Mizugaki,Francisco Rivera
UFC 173: Barao vs Dillashaw,James Krause vs. Jamie Varner,http://ufcstats.com/fight-details/164eb9071caf3fe8,173,James Krause,Jamie Varner
UFC 173: Barao vs Dillashaw,Michael Chiesa vs. Francisco Trinaldo,http://ufcstats.com/fight-details/1789d630e31e9c77,173,Michael Chiesa,Francisco Trinaldo
UFC 173: Barao vs Dillashaw,Tony Ferguson vs. Katsunori Kikuno,http://ufcstats.com/fight-details/002c1562708ac307,173,Tony Ferguson,Katsunori Kikuno
UFC 173: Barao vs Dillashaw,Chris Holdsworth vs. Chico Camus,http://ufcstats.com/fight-details/ee0075e188e87e86,173,Chris Holdsworth,Chico Camus
UFC 173: Barao vs Dillashaw,Mitch Clarke vs. Al Iaquinta,http://ufcstats.com/fight-details/4ead27d52c14697a,173,Mitch Clarke,Al Iaquinta
UFC 173: Barao vs Dillashaw,Vinc Pichel vs. Anthony Njokuani,http://ufcstats.com/fight-details/11d2b546c8533c0f,173,Vinc Pichel,Anthony Njokuani
UFC 173: Barao vs Dillashaw,Sam Sicilia vs. Aaron Phillips,http://ufcstats.com/fight-details/8d98ccae1057815e,173,Sam Sicilia,Aaron Phillips
UFC 173: Barao vs Dillashaw,Li Jingliang vs. David Michaud,http://ufcstats.com/fight-details/b56fd6eb7d0b6083,173,Li Jingliang,David Michaud
UFC Fight Night: Brown vs Silva,Matt Brown vs. Erick Silva,http://ufcstats.com/fight-details/f8cceeabeb2afd4d,,Matt Brown,Erick Silva
UFC Fight Night: Brown vs Silva,Constantinos Philippou vs. Lorenz Larkin,http://ufcstats.com/fight-details/2d14f73c374f2875,,Constantinos Philippou,Lorenz Larkin
UFC Fight Night: Brown vs Silva,Daron Cruickshank vs. Erik Koch,http://ufcstats.com/fight-details/3ee1a3216cf66b95,,Daron Cruickshank,Erik Koch
UFC Fight Night: Brown vs Silva,Neil Magny vs. Tim Means,http://ufcstats.com/fight-details/107079f548338ac3,,Neil Magny,Tim Means
UFC Fight Night: Brown vs Silva,Soa Palelei vs. Ruan Potts,http://ufcstats.com/fight-details/4ceadad9c2dd0a87,,Soa Palelei,Ruan Potts
UFC Fight Night: Brown vs Silva,Chris Cariaso vs. Louis Smolka,http://ufcstats.com/fight-details/7d947be4c15ebe36,,Chris Cariaso,Louis Smolka
UFC Fight Night: Brown vs Silva,Ed Herman vs. Rafael Natal,http://ufcstats.com/fight-details/289004336bd71d34,,Ed Herman,Rafael Natal
UFC Fight Night: Brown vs Silva,Kyoji Horiguchi vs. Darrell Montague,http://ufcstats.com/fight-details/8ea70cfd5d3aa5ee,,Kyoji Horiguchi,Darrell Montague
UFC Fight Night: Brown vs Silva,Zak Cummings vs. Yan Cabral,http://ufcstats.com/fight-details/9a8fedc4fa968bbd,,Zak Cummings,Yan Cabral
UFC Fight Night: Brown vs Silva,Johnny Eduardo vs. Eddie Wineland,http://ufcstats.com/fight-details/23e96ddeb14b5936,,Johnny Eduardo,Eddie Wineland
UFC Fight Night: Brown vs Silva,Nik Lentz vs. Manvel Gamburyan,http://ufcstats.com/fight-details/687b9b2c11667531,,Nik Lentz,Manvel Gamburyan
UFC Fight Night: Brown vs Silva,Justin Salas vs. Ben Wall,http://ufcstats.com/fight-details/2b6c2cdccb2cc659,,Justin Salas,Ben Wall
UFC Fight Night: Brown vs Silva,Albert Tumenov vs. Anthony Lapsley,http://ufcstats.com/fight-details/d6e4d0d62a96a948,,Albert Tumenov,Anthony Lapsley
UFC 172: Jones vs Teixeira,Jon Jones vs. Glover Teixeira,http://ufcstats.com/fight-details/e332aec001b34f50,172,Jon Jones,Glover Teixeira
UFC 172: Jones vs Teixeira,Anthony Johnson vs. Phil Davis,http://ufcstats.com/fight-details/9a1d57966d8a17a4,172,Anthony Johnson,Phil Davis
UFC 172: Jones vs Teixeira,Luke Rockhold vs. Tim Boetsch,http://ufcstats.com/fight-details/9b10db4499b211b7,172,Luke Rockhold,Tim Boetsch
UFC 172: Jones vs Teixeira,Jim Miller vs. Yancy Medeiros,http://ufcstats.com/fight-details/484cf23d5110ca04,172,Jim Miller,Yancy Medeiros
UFC 172: Jones vs Teixeira,Max Holloway vs. Andre Fili,http://ufcstats.com/fight-details/5b0cc074c657ebd4,172,Max Holloway,Andre Fili
UFC 172: Jones vs Teixeira,Joseph Benavidez vs. Tim Elliott,http://ufcstats.com/fight-details/553a788a44b8e794,172,Joseph Benavidez,Tim Elliott
UFC 172: Jones vs Teixeira,Takanori Gomi vs. Isaac Vallie-Flagg,http://ufcstats.com/fight-details/23861a2085ea34a3,172,Takanori Gomi,Isaac Vallie-Flagg
UFC 172: Jones vs Teixeira,Bethe Correia vs. Jessamyn Duke,http://ufcstats.com/fight-details/c3455ba522bb37eb,172,Bethe Correia,Jessamyn Duke
UFC 172: Jones vs Teixeira,Danny Castillo vs. Charlie Brenneman,http://ufcstats.com/fight-details/e4fcad8261083dbf,172,Danny Castillo,Charlie Brenneman
UFC 172: Jones vs Teixeira,Chris Beal vs. Patrick Williams,http://ufcstats.com/fight-details/82f00e723ed5f6ea,172,Chris Beal,Patrick Williams
UFC on FOX: Werdum vs Browne,Fabricio Werdum vs. Travis Browne,http://ufcstats.com/fight-details/a9660625bab5d4a3,,Fabricio Werdum,Travis Browne
UFC on FOX: Werdum vs Browne,Miesha Tate vs. Liz Carmouche,http://ufcstats.com/fight-details/e446c5e4a8b8d189,,Miesha Tate,Liz Carmouche
UFC on FOX: Werdum vs Browne,Donald Cerrone vs. Edson Barboza,http://ufcstats.com/fight-details/4e3ccffe18641d9c,,Donald Cerrone,Edson Barboza
UFC on FOX: Werdum vs Browne,Yoel Romero vs. Brad Tavares,http://ufcstats.com/fight-details/f5445d367e7dbb2b,,Yoel Romero,Brad Tavares
UFC on FOX: Werdum vs Browne,Khabib Nurmagomedov vs. Rafael Dos Anjos,http://ufcstats.com/fight-details/9d1722fb8b83a92a,,Khabib Nurmagomedov,Rafael Dos Anjos
UFC on FOX: Werdum vs Browne,Thiago Alves vs. Seth Baczynski,http://ufcstats.com/fight-details/220aa11288e919c6,,Thiago Alves,Seth Baczynski
UFC on FOX: Werdum vs Browne,Jorge Masvidal vs. Pat Healy,http://ufcstats.com/fight-details/f8c9a597f719d75c,,Jorge Masvidal,Pat Healy
UFC on FOX: Werdum vs Browne,Alex White vs. Estevan Payan,http://ufcstats.com/fight-details/3808db1e982cb103,,Alex White,Estevan Payan
UFC on FOX: Werdum vs Browne,Caio Magalhaes vs. Luke Zachrich,http://ufcstats.com/fight-details/7fe2f0213d641540,,Caio Magalhaes,Luke Zachrich
UFC on FOX: Werdum vs Browne,Jordan Mein vs. Hernani Perpetuo,http://ufcstats.com/fight-details/73f72edb86c82eef,,Jordan Mein,Hernani Perpetuo
UFC on FOX: Werdum vs Browne,Dustin Ortiz vs. Ray Borg,http://ufcstats.com/fight-details/b36362f5db72abee,,Dustin Ortiz,Ray Borg
UFC on FOX: Werdum vs Browne,Mirsad Bektic vs. Chas Skelly,http://ufcstats.com/fight-details/70e0e57a6755e31e,,Mirsad Bektic,Chas Skelly
UFC on FOX: Werdum vs Browne,Derrick Lewis vs. Jack May,http://ufcstats.com/fight-details/a283975bf9355757,,Derrick Lewis,Jack May
UFC Fight Night: Bisping vs Kennedy,Tim Kennedy vs. Michael Bisping,http://ufcstats.com/fight-details/3a5b53d1123d9f7e,,Tim Kennedy,Michael Bisping
UFC Fight Night: Bisping vs Kennedy,Patrick Cote vs. Kyle Noke,http://ufcstats.com/fight-details/1a6e7e7c98886198,,Patrick Cote,Kyle Noke
UFC Fight Night: Bisping vs Kennedy,Elias Theodorou vs. Sheldon Westcott,http://ufcstats.com/fight-details/273f9520d75f3dac,,Elias Theodorou,Sheldon Westcott
UFC Fight Night: Bisping vs Kennedy,Chad Laprise vs. Olivier Aubin-Mercier,http://ufcstats.com/fight-details/0dd560fbcae2244f,,Chad Laprise,Olivier Aubin-Mercier
UFC Fight Night: Bisping vs Kennedy,Dustin Poirier vs. Akira Corassani,http://ufcstats.com/fight-details/3e6b5cb3c37bef3b,,Dustin Poirier,Akira Corassani
UFC Fight Night: Bisping vs Kennedy,KJ Noons vs. Sam Stout,http://ufcstats.com/fight-details/3406cf3e28e30d1b,,KJ Noons,Sam Stout
UFC Fight Night: Bisping vs Kennedy,Sarah Kaufman vs. Leslie Smith,http://ufcstats.com/fight-details/2e8d68b14dde981e,,Sarah Kaufman,Leslie Smith
UFC Fight Night: Bisping vs Kennedy,Ryan Jimmo vs. Sean O'Connell,http://ufcstats.com/fight-details/f0b117394e52996b,,Ryan Jimmo,Sean O'Connell
UFC Fight Night: Bisping vs Kennedy,George Roop vs. Dustin Kimura,http://ufcstats.com/fight-details/3427667c1a265fe5,,George Roop,Dustin Kimura
UFC Fight Night: Bisping vs Kennedy,Mark Bocek vs. Mike de la Torre,http://ufcstats.com/fight-details/a7aac5f6b470ddaa,,Mark Bocek,Mike de la Torre
UFC Fight Night: Bisping vs Kennedy,Nordine Taleb vs. Vik Grujic,http://ufcstats.com/fight-details/01c67a3990800dc3,,Nordine Taleb,Vik Grujic
UFC Fight Night: Bisping vs Kennedy,Richard Walsh vs. Chris Indich,http://ufcstats.com/fight-details/e532ef88b8cb26d2,,Richard Walsh,Chris Indich
UFC Fight Night: Bisping vs Kennedy,Mitch Gagnon vs. Tim Gorman,http://ufcstats.com/fight-details/d2519c169f3039ee,,Mitch Gagnon,Tim Gorman
UFC Fight Night: Minotauro vs Nelson,Roy Nelson vs. Antonio Rodrigo Nogueira,http://ufcstats.com/fight-details/20d732758337f0a5,,Roy Nelson,Antonio Rodrigo Nogueira
UFC Fight Night: Minotauro vs Nelson,Clay Guida vs. Tatsuya Kawajiri,http://ufcstats.com/fight-details/a2e1e35e4e84e08d,,Clay Guida,Tatsuya Kawajiri
UFC Fight Night: Minotauro vs Nelson,Ryan LaFlare vs. John Howard,http://ufcstats.com/fight-details/8c47c4b9503dd5b4,,Ryan LaFlare,John Howard
UFC Fight Night: Minotauro vs Nelson,Ramsey Nijem vs. Beneil Dariush,http://ufcstats.com/fight-details/beed8bc1f800de8f,,Ramsey Nijem,Beneil Dariush
UFC Fight Night: Minotauro vs Nelson,Jared Rosholt vs. Daniel Omielanczuk,http://ufcstats.com/fight-details/f524520a7fe0a8b8,,Jared Rosholt,Daniel Omielanczuk
UFC Fight Night: Minotauro vs Nelson,Thales Leites vs. Trevor Smith,http://ufcstats.com/fight-details/a523ac02533f8b4d,,Thales Leites,Trevor Smith
UFC Fight Night: Minotauro vs Nelson,Jim Alers vs. Alan Omer,http://ufcstats.com/fight-details/f7fac3df5c6dc91f,,Jim Alers,Alan Omer
UFC Fight Night: Minotauro vs Nelson,Rani Yahya vs. Johnny Bedford,http://ufcstats.com/fight-details/ceac6997d22f2f3b,,Rani Yahya,Johnny Bedford
UFC Fight Night: Shogun vs Henderson 2,Dan Henderson vs. Mauricio Rua,http://ufcstats.com/fight-details/981e2f5a8e46a1f1,,Dan Henderson,Mauricio Rua
UFC Fight Night: Shogun vs Henderson 2,CB Dollaway vs. Cezar Ferreira,http://ufcstats.com/fight-details/eae8d2c30c0bb499,,CB Dollaway,Cezar Ferreira
UFC Fight Night: Shogun vs Henderson 2,Leonardo Santos vs. Norman Parke,http://ufcstats.com/fight-details/671048cd1933855a,,Leonardo Santos,Norman Parke
UFC Fight Night: Shogun vs Henderson 2,Fabio Maldonado vs. Gian Villante,http://ufcstats.com/fight-details/98cea844501261a9,,Fabio Maldonado,Gian Villante
UFC Fight Night: Shogun vs Henderson 2,Michel Prazeres vs. Mairbek Taisumov,http://ufcstats.com/fight-details/fcb3e9f89987d519,,Michel Prazeres,Mairbek Taisumov
UFC Fight Night: Shogun vs Henderson 2,Rony Jason vs. Steven Siler,http://ufcstats.com/fight-details/995f0dcdcd5fe43c,,Rony Jason,Steven Siler
UFC Fight Night: Shogun vs Henderson 2,Thiago Santos vs. Ronny Markes,http://ufcstats.com/fight-details/283c0b3b7e425252,,Thiago Santos,Ronny Markes
UFC Fight Night: Shogun vs Henderson 2,Jussier Formiga vs. Scott Jorgensen,http://ufcstats.com/fight-details/a5827bfce19e63ea,,Jussier Formiga,Scott Jorgensen
UFC Fight Night: Shogun vs Henderson 2,Kenny Robertson vs. Thiago Perpetuo,http://ufcstats.com/fight-details/5464d7ccb4177464,,Kenny Robertson,Thiago Perpetuo
UFC Fight Night: Shogun vs Henderson 2,Hans Stringer vs. Francimar Barroso,http://ufcstats.com/fight-details/8e87b33bea7c5da9,,Hans Stringer,Francimar Barroso
UFC Fight Night: Shogun vs Henderson 2,Godofredo Pepey vs. Noad Lahat,http://ufcstats.com/fight-details/8f120352072bd5ed,,Godofredo Pepey,Noad Lahat
UFC 171: Hendricks vs Lawler,Johny Hendricks vs. Robbie Lawler,http://ufcstats.com/fight-details/cdf58f62e289efec,171,Johny Hendricks,Robbie Lawler
UFC 171: Hendricks vs Lawler,Tyron Woodley vs. Carlos Condit,http://ufcstats.com/fight-details/ba38b96f39db78c0,171,Tyron Woodley,Carlos Condit
UFC 171: Hendricks vs Lawler,Myles Jury vs. Diego Sanchez,http://ufcstats.com/fight-details/d4d4aded862ace46,171,Myles Jury,Diego Sanchez
UFC 171: Hendricks vs Lawler,Hector Lombard vs. Jake Shields,http://ufcstats.com/fight-details/427a10db0406cfba,171,Hector Lombard,Jake Shields
UFC 171: Hendricks vs Lawler,Ovince Saint Preux vs. Nikita Krylov,http://ufcstats.com/fight-details/2d050cb1f7d8789a,171,Ovince Saint Preux,Nikita Krylov
UFC 171: Hendricks vs Lawler,Kelvin Gastelum vs. Rick Story,http://ufcstats.com/fight-details/56b57d076f874eb0,171,Kelvin Gastelum,Rick Story
UFC 171: Hendricks vs Lawler,Jessica Andrade vs. Raquel Pennington,http://ufcstats.com/fight-details/99170b2f2496e479,171,Jessica Andrade,Raquel Pennington
UFC 171: Hendricks vs Lawler,Dennis Bermudez vs. Jimy Hettes,http://ufcstats.com/fight-details/639013929b61e834,171,Dennis Bermudez,Jimy Hettes
UFC 171: Hendricks vs Lawler,Alex Garcia vs. Sean Spencer,http://ufcstats.com/fight-details/a5f39e8ff1398269,171,Alex Garcia,Sean Spencer
UFC 171: Hendricks vs Lawler,Francisco Trevino vs. Renee Forte,http://ufcstats.com/fight-details/364ed6aecfc8d16d,171,Francisco Trevino,Renee Forte
UFC 171: Hendricks vs Lawler,Justin Scoggins vs. Will Campuzano,http://ufcstats.com/fight-details/0175c0d2a98576f1,171,Justin Scoggins,Will Campuzano
UFC 171: Hendricks vs Lawler,Sean Strickland vs. Robert McDaniel,http://ufcstats.com/fight-details/8f979d206eaec468,171,Sean Strickland,Robert McDaniel
UFC 171: Hendricks vs Lawler,Robert Whiteford vs. Daniel Pineda,http://ufcstats.com/fight-details/543dca66a449d9d5,171,Robert Whiteford,Daniel Pineda
UFC Fight Night: Gustafsson vs Manuwa,Alexander Gustafsson vs. Jimi Manuwa,http://ufcstats.com/fight-details/742fcd610f344810,,Alexander Gustafsson,Jimi Manuwa
UFC Fight Night: Gustafsson vs Manuwa,Michael Johnson vs. Melvin Guillard,http://ufcstats.com/fight-details/73f55778c5c55c2f,,Michael Johnson,Melvin Guillard
UFC Fight Night: Gustafsson vs Manuwa,Brad Pickett vs. Neil Seery,http://ufcstats.com/fight-details/b5be58e7fa1e7439,,Brad Pickett,Neil Seery
UFC Fight Night: Gustafsson vs Manuwa,Gunnar Nelson vs. Omari Akhmedov,http://ufcstats.com/fight-details/0b3c3d363c82835f,,Gunnar Nelson,Omari Akhmedov
UFC Fight Night: Gustafsson vs Manuwa,Ilir Latifi vs. Cyrille Diabate,http://ufcstats.com/fight-details/6242126d8d06a7ca,,Ilir Latifi,Cyrille Diabate
UFC Fight Night: Gustafsson vs Manuwa,Luke Barnatt vs. Mats Nilsson,http://ufcstats.com/fight-details/406154260435c65a,,Luke Barnatt,Mats Nilsson
UFC Fight Night: Gustafsson vs Manuwa,Claudio Silva vs. Brad Scott,http://ufcstats.com/fight-details/4911fcfb1b28faa5,,Claudio Silva,Brad Scott
UFC Fight Night: Gustafsson vs Manuwa,Igor Araujo vs. Danny Mitchell,http://ufcstats.com/fight-details/54845ec0646a9bee,,Igor Araujo,Danny Mitchell
UFC Fight Night: Gustafsson vs Manuwa,Phil Harris vs. Louis Gaudinot,http://ufcstats.com/fight-details/443791a8c6790cf0,,Phil Harris,Louis Gaudinot
UFC Fight Night: Kim vs Hathaway,Dong Hyun Kim vs. John Hathaway,http://ufcstats.com/fight-details/e38d7761a92e1bf9,,Dong Hyun Kim,John Hathaway
