EVENT,BOUT,URL
UFC Fight Night: Vettori vs. Cannonier,Tereza Bleda vs. Gabriella Fernandes,http://ufcstats.com/fight-details/9cfb84817a43b63c
UFC Fight Night: Vettori vs. Cannonier,Dan Argueta vs. Ronnie Lawrence,http://ufcstats.com/fight-details/9a2d3ebab827d333
UFC Fight Night: Vettori vs. Cannonier,Modestas Bukauskas vs. Zac Pauga,http://ufcstats.com/fight-details/8794031c523bf534
UFC 289: Nunes vs. Aldana,Amanda Nunes vs. Irene Aldana,http://ufcstats.com/fight-details/69bc7ca8ce831731
UFC 289: Nunes vs. Aldana,Charles Oliveira vs. Beneil Dariush,http://ufcstats.com/fight-details/40e8bf8ce508c436
UFC 289: Nunes vs. Aldana,Mike Malott vs. Adam Fugitt,http://ufcstats.com/fight-details/e9d5ffcacf7d8757
UFC 289: Nunes vs. Aldana,Dan Ige vs. Nate Landwehr,http://ufcstats.com/fight-details/46c67efd68a0b15d
UFC 289: Nunes vs. Aldana,Marc-Andre Barriault vs. Eryk Anders,http://ufcstats.com/fight-details/5311298f79414125
UFC 289: Nunes vs. Aldana,Nassourdine Imavov vs. Chris Curtis,http://ufcstats.com/fight-details/96eaf07b34538b8b
UFC 289: Nunes vs. Aldana,Jasmine Jasudavicius vs. Miranda Maverick,http://ufcstats.com/fight-details/47a5d4bb68352055
UFC 289: Nunes vs. Aldana,Aiemann Zahabi vs. Aoriqileng,http://ufcstats.com/fight-details/e24b65cd8721349a
UFC 289: Nunes vs. Aldana,Kyle Nelson vs. Blake Bilder,http://ufcstats.com/fight-details/7ee8b91d7f80f8a7
UFC 289: Nunes vs. Aldana,Steve Erceg vs. David Dvorak,http://ufcstats.com/fight-details/947ea1122c04ba18
UFC 289: Nunes vs. Aldana,Diana Belbita vs. Maria Oliveira,http://ufcstats.com/fight-details/1676c64a94be0557
UFC Fight Night: Kara-France vs. Albazi,Amir Albazi vs. Kai Kara-France,http://ufcstats.com/fight-details/d7ae0993c7a378ee
UFC Fight Night: Kara-France vs. Albazi,Alex Caceres vs. Daniel Pineda,http://ufcstats.com/fight-details/7be3e513a31f6570
UFC Fight Night: Kara-France vs. Albazi,Jim Miller vs. Jesse Butler,http://ufcstats.com/fight-details/e2f4cd4a9a579488
UFC Fight Night: Kara-France vs. Albazi,Tim Elliott vs. Victor Altamirano,http://ufcstats.com/fight-details/913d8a35095591d5
UFC Fight Night: Kara-France vs. Albazi,Karine Silva vs. Ketlen Souza,http://ufcstats.com/fight-details/4d0029ad31bdd85a
UFC Fight Night: Kara-France vs. Albazi,Elizeu Zaleski dos Santos vs. Abubakar Nurmagomedov,http://ufcstats.com/fight-details/a122968e96068800
UFC Fight Night: Kara-France vs. Albazi,Daniel Santos vs. Johnny Munoz,http://ufcstats.com/fight-details/84f60cb00b8d4187
UFC Fight Night: Kara-France vs. Albazi,Don'Tale Mayes vs. Andrei Arlovski,http://ufcstats.com/fight-details/5459c3bb88d031f9
UFC Fight Night: Kara-France vs. Albazi,John Castaneda vs. Muin Gafurov,http://ufcstats.com/fight-details/c98f62eb74e69bcb
UFC Fight Night: Kara-France vs. Albazi,Muhammad Naimov vs. Jamie Mullarkey,http://ufcstats.com/fight-details/ad7bd4b3ee923498
UFC Fight Night: Kara-France vs. Albazi,Elise Reed vs. Jinh Yu Frey,http://ufcstats.com/fight-details/dfc62aa72446e4a8
UFC Fight Night: Kara-France vs. Albazi,Da'Mon Blackshear vs. Luan Lacerda,http://ufcstats.com/fight-details/72bb7605e340a8fe
UFC Fight Night: Kara-France vs. Albazi,Philipe Lins vs. Maxim Grishin,http://ufcstats.com/fight-details/99808befeece3a8a
UFC Fight Night: Dern vs. Hill,Mackenzie Dern vs. Angela Hill,http://ufcstats.com/fight-details/cb9654746447b934
UFC Fight Night: Dern vs. Hill,Anthony Hernandez vs. Edmen Shahbazyan,http://ufcstats.com/fight-details/3638ee66c7d34fe0
UFC Fight Night: Dern vs. Hill,Loopy Godinez vs. Emily Ducote,http://ufcstats.com/fight-details/924f982f0d9d2142
UFC Fight Night: Dern vs. Hill,Joaquin Buckley vs. Andre Fialho,http://ufcstats.com/fight-details/73700c8c5107f719
UFC Fight Night: Dern vs. Hill,Diego Ferreira vs. Michael Johnson,http://ufcstats.com/fight-details/12683e06369d1a83
UFC Fight Night: Dern vs. Hill,Viacheslav Borshchev vs. Maheshate,http://ufcstats.com/fight-details/49bd9a2f1fbebd1f
UFC Fight Night: Dern vs. Hill,Karolina Kowalkiewicz vs. Vanessa Demopoulos,http://ufcstats.com/fight-details/33007109c9ca1ede
UFC Fight Night: Dern vs. Hill,Gilbert Urbina vs. Orion Cosce,http://ufcstats.com/fight-details/7d583e4002622848
UFC Fight Night: Dern vs. Hill,Rodrigo Nascimento vs. Ilir Latifi,http://ufcstats.com/fight-details/fb70b62915fdcec6
UFC Fight Night: Dern vs. Hill,Chase Hooper vs. Nick Fiore,http://ufcstats.com/fight-details/eca400aeeb2763d1
UFC Fight Night: Dern vs. Hill,Natalia Silva vs. Victoria Leonardo,http://ufcstats.com/fight-details/744cbe6e49d4f41c
UFC Fight Night: Dern vs. Hill,Themba Gorimbo vs. Takashi Sato,http://ufcstats.com/fight-details/8502f245aabd64ac
UFC Fight Night: Rozenstruik vs. Almeida,Jailton Almeida vs. Jairzinho Rozenstruik,http://ufcstats.com/fight-details/755202fce24b8f83
UFC Fight Night: Rozenstruik vs. Almeida,Johnny Walker vs. Anthony Smith,http://ufcstats.com/fight-details/c501576b8ec35758
UFC Fight Night: Rozenstruik vs. Almeida,Ian Garry vs. Daniel Rodriguez,http://ufcstats.com/fight-details/b0f4c7788782e26e
UFC Fight Night: Rozenstruik vs. Almeida,Carlos Ulberg vs. Ihor Potieria,http://ufcstats.com/fight-details/dae2484418631ff5
UFC Fight Night: Rozenstruik vs. Almeida,Alex Morono vs. Tim Means,http://ufcstats.com/fight-details/838a022ca5d99cc1
UFC Fight Night: Rozenstruik vs. Almeida,Matt Brown vs. Court McGee,http://ufcstats.com/fight-details/f2ced83baf0457fc
UFC Fight Night: Rozenstruik vs. Almeida,Karl Williams vs. Chase Sherman,http://ufcstats.com/fight-details/3387f430abb7e39f
UFC Fight Night: Rozenstruik vs. Almeida,Douglas Silva de Andrade vs. Cody Stamann,http://ufcstats.com/fight-details/14e689e60419d469
UFC Fight Night: Rozenstruik vs. Almeida,Mandy Bohm vs. Ji Yeon Kim,http://ufcstats.com/fight-details/6ca856d1950d8f7f
UFC Fight Night: Rozenstruik vs. Almeida,Bryan Battle vs. Gabe Green,http://ufcstats.com/fight-details/81fda78adcaedbc7
UFC Fight Night: Rozenstruik vs. Almeida,Tainara Lisboa vs. Jessica-Rose Clark,http://ufcstats.com/fight-details/acfcf75f0215b7ab
UFC 288: Sterling vs. Cejudo,Aljamain Sterling vs. Henry Cejudo,http://ufcstats.com/fight-details/e3aad51099a23ba4
UFC 288: Sterling vs. Cejudo,Belal Muhammad vs. Gilbert Burns,http://ufcstats.com/fight-details/ed707998b13d0101
UFC 288: Sterling vs. Cejudo,Yan Xiaonan vs. Jessica Andrade,http://ufcstats.com/fight-details/11a5a852313d1f5b
UFC 288: Sterling vs. Cejudo,Movsar Evloev vs. Diego Lopes,http://ufcstats.com/fight-details/069ab7e7b8b5d262
UFC 288: Sterling vs. Cejudo,Charles Jourdain vs. Kron Gracie,http://ufcstats.com/fight-details/0c6e3c1f03cd4061
UFC 288: Sterling vs. Cejudo,Matt Frevola vs. Drew Dober,http://ufcstats.com/fight-details/3f8b4aeb3baf4724
UFC 288: Sterling vs. Cejudo,Kennedy Nzechukwu vs. Devin Clark,http://ufcstats.com/fight-details/c3ca708aaf4262a7
UFC 288: Sterling vs. Cejudo,Khaos Williams vs. Rolando Bedoya,http://ufcstats.com/fight-details/4c9bbd9758be1168
UFC 288: Sterling vs. Cejudo,Virna Jandiroba vs. Marina Rodriguez,http://ufcstats.com/fight-details/5f44d6d9e6bbecff
UFC 288: Sterling vs. Cejudo,Parker Porter vs. Braxton Smith,http://ufcstats.com/fight-details/2372578d3f554c65
UFC 288: Sterling vs. Cejudo,Ikram Aliskerov vs. Phil Hawes,http://ufcstats.com/fight-details/d22de60b7a3d908c
UFC 288: Sterling vs. Cejudo,Claudio Ribeiro vs. Joseph Holmes,http://ufcstats.com/fight-details/93fb6c7e590487f9
UFC Fight Night: Song vs. Simon,Song Yadong vs. Ricky Simon,http://ufcstats.com/fight-details/2b1ac5d8f98639bf
UFC Fight Night: Song vs. Simon,Caio Borralho vs. Michal Oleksiejczuk,http://ufcstats.com/fight-details/ecec1b0dd64ca2ae
UFC Fight Night: Song vs. Simon,Rodolfo Vieira vs. Cody Brundage,http://ufcstats.com/fight-details/37ae5c09d6f03f33
UFC Fight Night: Song vs. Simon,Fernando Padilla vs. Julian Erosa,http://ufcstats.com/fight-details/e0e2c1fc1a178d89
UFC Fight Night: Song vs. Simon,Marcos Rogerio de Lima vs. Waldo Cortes-Acosta,http://ufcstats.com/fight-details/8dbfbd8f8bd0f00b
UFC Fight Night: Song vs. Simon,Trey Waters vs. Josh Quinlan,http://ufcstats.com/fight-details/c02d44564cb006a9
UFC Fight Night: Song vs. Simon,Martin Buday vs. Jake Collier,http://ufcstats.com/fight-details/5d11b618f24082dd
UFC Fight Night: Song vs. Simon,Cody Durden vs. Charles Johnson,http://ufcstats.com/fight-details/ca63933f8c898fa2
UFC Fight Night: Song vs. Simon,Irina Alekseeva vs. Stephanie Egger,http://ufcstats.com/fight-details/f9345fa82bf43847
UFC Fight Night: Song vs. Simon,Marcus McGhee vs. Journey Newson,http://ufcstats.com/fight-details/88a63555728c2025
UFC Fight Night: Song vs. Simon,Jamey-Lyn Horth vs. Hailey Cowan,http://ufcstats.com/fight-details/e434035be5453be0
UFC Fight Night: Pavlovich vs. Blaydes,Sergei Pavlovich vs. Curtis Blaydes,http://ufcstats.com/fight-details/856468ba24a37fcc
UFC Fight Night: Pavlovich vs. Blaydes,Bruno Silva vs. Brad Tavares,http://ufcstats.com/fight-details/d00d5ef4ae0ac01b
UFC Fight Night: Pavlovich vs. Blaydes,Bobby Green vs. Jared Gordon,http://ufcstats.com/fight-details/640d52630f4f8a61
UFC Fight Night: Pavlovich vs. Blaydes,Iasmin Lucindo vs. Brogan Walker,http://ufcstats.com/fight-details/20c0f50c11509301
UFC Fight Night: Pavlovich vs. Blaydes,Jeremiah Wells vs. Matthew Semelsberger,http://ufcstats.com/fight-details/06d9fb9c995f1e4f
UFC Fight Night: Pavlovich vs. Blaydes,Christos Giagos vs. Ricky Glenn,http://ufcstats.com/fight-details/16628e25a043043a
UFC Fight Night: Pavlovich vs. Blaydes,Montel Jackson vs. Rani Yahya,http://ufcstats.com/fight-details/034cbbec91f67852
UFC Fight Night: Pavlovich vs. Blaydes,Norma Dumont vs. Karol Rosa,http://ufcstats.com/fight-details/01aa5949ac6851f3
UFC Fight Night: Pavlovich vs. Blaydes,Mohammed Usman vs. Junior Tafa,http://ufcstats.com/fight-details/8beab5f941dae8e0
UFC Fight Night: Pavlovich vs. Blaydes,William Gomis vs. Francis Marshall,http://ufcstats.com/fight-details/a941c4e25ddddfff
UFC Fight Night: Pavlovich vs. Blaydes,Brady Hiestand vs. Batgerel Danaa,http://ufcstats.com/fight-details/277233ca9ea25674
UFC Fight Night: Holloway vs. Allen,Max Holloway vs. Arnold Allen,http://ufcstats.com/fight-details/6049301b4deea035
UFC Fight Night: Holloway vs. Allen,Edson Barboza vs. Billy Quarantillo,http://ufcstats.com/fight-details/83c81018bb3aeebf
UFC Fight Night: Holloway vs. Allen,Azamat Murzakanov vs. Dustin Jacoby,http://ufcstats.com/fight-details/792f139c2b9fd294
UFC Fight Night: Holloway vs. Allen,Ion Cutelaba vs. Tanner Boser,http://ufcstats.com/fight-details/995e79b951da945b
UFC Fight Night: Holloway vs. Allen,Pedro Munhoz vs. Chris Gutierrez,http://ufcstats.com/fight-details/d856812dc733690a
UFC Fight Night: Holloway vs. Allen,Rafa Garcia vs. Clay Guida,http://ufcstats.com/fight-details/bdbddbc00d07dc4b
UFC Fight Night: Holloway vs. Allen,Bill Algeo vs. TJ Brown,http://ufcstats.com/fight-details/b01e6e97d66681c5
UFC Fight Night: Holloway vs. Allen,Brandon Royval vs. Matheus Nicolau,http://ufcstats.com/fight-details/bbde45b2c766bb67
UFC Fight Night: Holloway vs. Allen,Zak Cummings vs. Ed Herman,http://ufcstats.com/fight-details/50e675146cda6e7c
UFC Fight Night: Holloway vs. Allen,Gillian Robertson vs. Piera Rodriguez,http://ufcstats.com/fight-details/68c1b833ed8849a3
UFC Fight Night: Holloway vs. Allen,Daniel Zellhuber vs. Lando Vannata,http://ufcstats.com/fight-details/cef255a992ba7af3
UFC Fight Night: Holloway vs. Allen,Denise Gomes vs. Bruna Brasil,http://ufcstats.com/fight-details/5de3a1bbcf705b58
UFC Fight Night: Holloway vs. Allen,Gaston Bolanos vs. Aaron Phillips,http://ufcstats.com/fight-details/119559fd8124fee3
UFC Fight Night: Holloway vs. Allen,Joselyne Edwards vs. Lucie Pudilova,http://ufcstats.com/fight-details/8b2b2562884821a7
UFC 287: Pereira vs. Adesanya 2,Israel Adesanya vs. Alex Pereira,http://ufcstats.com/fight-details/fe143cb868adfded
UFC 287: Pereira vs. Adesanya 2,Gilbert Burns vs. Jorge Masvidal,http://ufcstats.com/fight-details/71ea7d7985dad804
UFC 287: Pereira vs. Adesanya 2,Rob Font vs. Adrian Yanez,http://ufcstats.com/fight-details/678d27af287476f8
UFC 287: Pereira vs. Adesanya 2,Kevin Holland vs. Santiago Ponzinibbio,http://ufcstats.com/fight-details/3165b03ddc6d3b6e
UFC 287: Pereira vs. Adesanya 2,Christian Rodriguez vs. Raul Rosas Jr.,http://ufcstats.com/fight-details/2cb34fc074f7a9ae
UFC 287: Pereira vs. Adesanya 2,Kelvin Gastelum vs. Chris Curtis,http://ufcstats.com/fight-details/bbc76ff9e1b1b142
UFC 287: Pereira vs. Adesanya 2,Luana Pinheiro vs. Michelle Waterson-Gomez,http://ufcstats.com/fight-details/95349402616097cd
UFC 287: Pereira vs. Adesanya 2,Joe Pyfer vs. Gerald Meerschaert,http://ufcstats.com/fight-details/28e3d939eb043664
UFC 287: Pereira vs. Adesanya 2,Loopy Godinez vs. Cynthia Calvillo,http://ufcstats.com/fight-details/780147f2ed2637d1
UFC 287: Pereira vs. Adesanya 2,Ignacio Bahamondes vs. Trey Ogden,http://ufcstats.com/fight-details/d7022b6058dbb26b
UFC 287: Pereira vs. Adesanya 2,Steve Garcia vs. Shayilan Nuerdanbieke,http://ufcstats.com/fight-details/0810cdbeb9dd4d02
UFC 287: Pereira vs. Adesanya 2,Sam Hughes vs. Jaqueline Amorim,http://ufcstats.com/fight-details/355a2f4090c0ca31
UFC Fight Night: Vera vs. Sandhagen,Cory Sandhagen vs. Marlon Vera,http://ufcstats.com/fight-details/33fa6793a7f984ac
UFC Fight Night: Vera vs. Sandhagen,Holly Holm vs. Yana Santos,http://ufcstats.com/fight-details/1c2d0db1c9eed052
UFC Fight Night: Vera vs. Sandhagen,Nate Landwehr vs. Austin Lingo,http://ufcstats.com/fight-details/bce8ece2ff26b4d4
UFC Fight Night: Vera vs. Sandhagen,Maycee Barber vs. Andrea Lee,http://ufcstats.com/fight-details/9433730f95d52fc8
UFC Fight Night: Vera vs. Sandhagen,Albert Duraev vs. Chidi Njokuani,http://ufcstats.com/fight-details/2f382615155e32b9
UFC Fight Night: Vera vs. Sandhagen,Daniel Pineda vs. Tucker Lutz,http://ufcstats.com/fight-details/c6cc6ae23cbf8a27
UFC Fight Night: Vera vs. Sandhagen,Lucas Alexander vs. Steven Peterson,http://ufcstats.com/fight-details/b9e037a45f8850fb
UFC Fight Night: Vera vs. Sandhagen,Trevin Giles vs. Preston Parsons,http://ufcstats.com/fight-details/07e39fd5f4f23270
UFC Fight Night: Vera vs. Sandhagen,CJ Vergara vs. Daniel Lacerda,http://ufcstats.com/fight-details/16bd47ba50891833
UFC Fight Night: Vera vs. Sandhagen,Victor Altamirano vs. Vinicius Salvador,http://ufcstats.com/fight-details/6f6fec9c78244174
UFC 286: Edwards vs. Usman 3,Leon Edwards vs. Kamaru Usman,http://ufcstats.com/fight-details/c483ac06b1e33c3b
UFC 286: Edwards vs. Usman 3,Justin Gaethje vs. Rafael Fiziev,http://ufcstats.com/fight-details/90a83875e1d11238
UFC 286: Edwards vs. Usman 3,Gunnar Nelson vs. Bryan Barberena,http://ufcstats.com/fight-details/019b4d006800504b
UFC 286: Edwards vs. Usman 3,Jennifer Maia vs. Casey O'Neill,http://ufcstats.com/fight-details/dd9cbf6d6284de26
UFC 286: Edwards vs. Usman 3,Marvin Vettori vs. Roman Dolidze,http://ufcstats.com/fight-details/5e9c027fb24efc2b
UFC 286: Edwards vs. Usman 3,Jack Shore vs. Makwan Amirkhani,http://ufcstats.com/fight-details/13f5be7a2ea5577e
UFC 286: Edwards vs. Usman 3,Chris Duncan vs. Omar Morales,http://ufcstats.com/fight-details/cdaf65287d9a0ecb
UFC 286: Edwards vs. Usman 3,Yanal Ashmouz vs. Sam Patterson,http://ufcstats.com/fight-details/9f8cf5ac0807d64e
UFC 286: Edwards vs. Usman 3,Muhammad Mokaev vs. Jafel Filho,http://ufcstats.com/fight-details/f40ac11da3bd7f8e
UFC 286: Edwards vs. Usman 3,Lerone Murphy vs. Gabriel Santos,http://ufcstats.com/fight-details/533984c3ff4b4858
UFC 286: Edwards vs. Usman 3,Christian Duncan vs. Dusko Todorovic,http://ufcstats.com/fight-details/38094db8e3539cba
UFC 286: Edwards vs. Usman 3,Jake Hadley vs. Malcolm Gordon,http://ufcstats.com/fight-details/6068385c48de6801
UFC 286: Edwards vs. Usman 3,Joanne Wood vs. Luana Carolina,http://ufcstats.com/fight-details/8a3e7085e8e5a6e9
UFC 286: Edwards vs. Usman 3,Jai Herbert vs. Ludovit Klein,http://ufcstats.com/fight-details/938c2c71b84e56ff
UFC 286: Edwards vs. Usman 3,Veronica Hardy vs. Juliana Miller,http://ufcstats.com/fight-details/53d6d5ad08ac0694
UFC Fight Night: Yan vs. Dvalishvili,Merab Dvalishvili vs. Petr Yan,http://ufcstats.com/fight-details/0ccd2593c88209e4
UFC Fight Night: Yan vs. Dvalishvili,Alexander Volkov vs. Alexandr Romanov,http://ufcstats.com/fight-details/3b561a154aa2bbb2
UFC Fight Night: Yan vs. Dvalishvili,Nikita Krylov vs. Ryan Spann,http://ufcstats.com/fight-details/d6945828f5fa7492
UFC Fight Night: Yan vs. Dvalishvili,Jonathan Martinez vs. Said Nurmagomedov,http://ufcstats.com/fight-details/b9539d5e379b3edc
UFC Fight Night: Yan vs. Dvalishvili,Mario Bautista vs. Guido Cannetti,http://ufcstats.com/fight-details/2c58a97f2fe6c985
UFC Fight Night: Yan vs. Dvalishvili,Vitor Petrino vs. Anton Turkalj,http://ufcstats.com/fight-details/8d5b88e0ff253617
UFC Fight Night: Yan vs. Dvalishvili,Karl Williams vs. Lukasz Brzeski,http://ufcstats.com/fight-details/e9c6bac0d1a5ec0f
UFC Fight Night: Yan vs. Dvalishvili,Davey Grant vs. Raphael Assuncao,http://ufcstats.com/fight-details/804c350ce714770f
UFC Fight Night: Yan vs. Dvalishvili,Josh Fremd vs. Sedriques Dumas,http://ufcstats.com/fight-details/3cf3771274a4f8b1
UFC Fight Night: Yan vs. Dvalishvili,Victor Henry vs. Tony Gravely,http://ufcstats.com/fight-details/c4e4954beb59eca6
UFC Fight Night: Yan vs. Dvalishvili,Ariane Lipski vs. JJ Aldrich,http://ufcstats.com/fight-details/8e5ce3308c0e2046
UFC Fight Night: Yan vs. Dvalishvili,Bruno Silva vs. Tyson Nam,http://ufcstats.com/fight-details/c3af2b6ab1262fef
UFC Fight Night: Yan vs. Dvalishvili,Carlston Harris vs. Jared Gooden,http://ufcstats.com/fight-details/ccb5e29cd0347110
UFC 285: Jones vs. Gane,Jon Jones vs. Ciryl Gane,http://ufcstats.com/fight-details/636fd144716a3084
UFC 285: Jones vs. Gane,Alexa Grasso vs. Valentina Shevchenko,http://ufcstats.com/fight-details/a69afe4a88c0ca12
UFC 285: Jones vs. Gane,Shavkat Rakhmonov vs. Geoff Neal,http://ufcstats.com/fight-details/22fc6b3f4e48cfa3
UFC 285: Jones vs. Gane,Mateusz Gamrot vs. Jalin Turner,http://ufcstats.com/fight-details/d6d034e98ce85246
UFC 285: Jones vs. Gane,Bo Nickal vs. Jamie Pickett,http://ufcstats.com/fight-details/2b9daf452ab40b9b
UFC 285: Jones vs. Gane,Cody Garbrandt vs. Trevin Jones,http://ufcstats.com/fight-details/ec490d4224d3bc78
UFC 285: Jones vs. Gane,Dricus Du Plessis vs. Derek Brunson,http://ufcstats.com/fight-details/c2fc4c1e0c769655
UFC 285: Jones vs. Gane,Amanda Ribas vs. Viviane Araujo,http://ufcstats.com/fight-details/009feda296ae589c
UFC 285: Jones vs. Gane,Marc-Andre Barriault vs. Julian Marquez,http://ufcstats.com/fight-details/c29e2c49e1e417c8
UFC 285: Jones vs. Gane,Ian Garry vs. Song Kenan,http://ufcstats.com/fight-details/ed9f8f702585ed44
UFC 285: Jones vs. Gane,Cameron Saaiman vs. Mana Martinez,http://ufcstats.com/fight-details/0eb16f1307f66a11
UFC 285: Jones vs. Gane,Tabatha Ricci vs. Jessica Penne,http://ufcstats.com/fight-details/c3b9b97467f828d1
UFC 285: Jones vs. Gane,Farid Basharat vs. Da'Mon Blackshear,http://ufcstats.com/fight-details/cd20dac4daa4f93a
UFC 285: Jones vs. Gane,Loik Radzhabov vs. Esteban Ribovics,http://ufcstats.com/fight-details/ee2354d638c078fd
UFC Fight Night: Muniz vs. Allen,Brendan Allen vs. Andre Muniz,http://ufcstats.com/fight-details/2ba11e0bf32829d6
UFC Fight Night: Muniz vs. Allen,Augusto Sakai vs. Don'Tale Mayes,http://ufcstats.com/fight-details/d6357dab7ccdf2db
UFC Fight Night: Muniz vs. Allen,Tatiana Suarez vs. Montana De La Rosa,http://ufcstats.com/fight-details/5737084215c45792
UFC Fight Night: Muniz vs. Allen,Mike Malott vs. Yohan Lainesse,http://ufcstats.com/fight-details/00a94d5fc7ce55cf
UFC Fight Night: Muniz vs. Allen,Trevor Peek vs. Erick Gonzalez,http://ufcstats.com/fight-details/83fa3a382acc7bdc
UFC Fight Night: Muniz vs. Allen,Jasmine Jasudavicius vs. Gabriella Fernandes,http://ufcstats.com/fight-details/faac24c1b3d6368a
UFC Fight Night: Muniz vs. Allen,Jordan Leavitt vs. Victor Martinez,http://ufcstats.com/fight-details/a7f66f13f953352f
UFC Fight Night: Muniz vs. Allen,Ode Osbourne vs. Charles Johnson,http://ufcstats.com/fight-details/63670e1b8f164d4a
UFC Fight Night: Muniz vs. Allen,Joe Solecki vs. Carl Deaton,http://ufcstats.com/fight-details/12d9b4a3931be5ec
UFC Fight Night: Muniz vs. Allen,Nurullo Aliev vs. Rafael Alves,http://ufcstats.com/fight-details/02615499125b4b5d
UFC Fight Night: Andrade vs. Blanchfield,Erin Blanchfield vs. Jessica Andrade,http://ufcstats.com/fight-details/dcc3da324eb5f26c
UFC Fight Night: Andrade vs. Blanchfield,Zac Pauga vs. Jordan Wright,http://ufcstats.com/fight-details/3f837b469ba33c7c
UFC Fight Night: Andrade vs. Blanchfield,Jamal Pogues vs. Josh Parisian,http://ufcstats.com/fight-details/3e90b7fd1e9f86bd
UFC Fight Night: Andrade vs. Blanchfield,Marcin Prachnio vs. William Knight,http://ufcstats.com/fight-details/dc6f69f923744948
